Par,9274,290432,1084062,45449,148884,233792,17516,1213359,152720,21320,15601,70569,266576,3966227,4640906,4610,96067,161718,477562,1759249,1562172,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guamá,398,10574,23592,187,156,317,125,7400,3169,1752.0,1320.0,6743.0,40360.0,594606.0,671820.0,255,5400,9877,3387.0,2446.0,3709.0,0,0,0,0,0,0,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Castanhal,30,900,1800,-,-,-,-,-,-,400.0,286.0,1413.0,8100.0,137350.0,176672.0,-,-,-,400.0,322.0,503.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Colares,-,-,-,-,-,-,-,-,-,5.0,3.0,12.0,380.0,3040.0,3040.0,-,-,-,10.0,7.0,11.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Curuçá,45,1089,2472,-,-,-,-,-,-,20.0,16.0,78.0,800.0,14000.0,13784.0,35,770,1463,20.0,12.0,17.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Igarapé-Açu,5,125,276,-,-,-,15,900,428,80.0,72.0,416.0,1100.0,15950.0,20123.0,80,1760,3485,130.0,143.0,229.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Inhangapi,30,920,1892,5,10,20,-,-,-,10.0,6.0,29.0,1700.0,23290.0,24255.0,-,-,-,10.0,25.0,38.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Magalhães Barata,-,-,-,10,6,13,-,-,-,30.0,17.0,86.0,1000.0,11300.0,12526.0,-,-,-,30.0,27.0,39.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Maracanã,20,433,878,40,20,39,-,-,-,200.0,140.0,680.0,1000.0,9500.0,10849.0,30,660,894,250.0,150.0,221.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
Marapanim,13,325,773,20,17,32,-,-,-,40.0,35.0,188.0,1080.0,14796.0,15617.0,60,1320,2767,40.0,42.0,66.0,-,-,-,-,-,-,6 Guamá,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri guama.xlsx",Guamá
