EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Maracanã,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,
Marapanim,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,796.0
Santa Izabel do Pará,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,111.0
Santa Maria do Pará,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,40.0
Santo Antônio do Tauá,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,12.0
São Caetano de Odivelas,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,51.0
São Domingos do Capim,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,7.0
São Francisco do Pará,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,2.0
São João da Ponta,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,
São Miguel do Guamá,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,203.0
Terra Alta,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,70.0
Vigia,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,476.0
Fonte: IBGE/PPM,,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,
Elaboração: FAPESPA,,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Bubalino,
Pará,1980,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,499639.0
RI Guamá,0,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,7907.0
Castanhal,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,2174.0
Colares,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,32.0
Curuçá,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,87.0
Igarapé-Açu,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,658.0
Inhangapi,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,282.0
Magalhães Barata,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,61.0
Maracanã,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,85.0
Marapanim,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,105.0
Santa Izabel do Pará,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,726.0
Santa Maria do Pará,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,373.0
Santo Antônio do Tauá,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,411.0
São Caetano de Odivelas,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,89.0
São Domingos do Capim,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,1202.0
São Francisco do Pará,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,565.0
São João da Ponta,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,94.0
São Miguel do Guamá,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,672.0
Terra Alta,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,149.0
Vigia,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,142.0
Fonte: IBGE/PPM,,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,
Elaboração: FAPESPA,,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Equino,
Pará,1980,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,587143.0
RI Guamá,0,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,24679.0
Castanhal,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,6623.0
Colares,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,45.0
Curuçá,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,150.0
Igarapé-Açu,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,2038.0
Inhangapi,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,816.0
Magalhães Barata,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,142.0
Maracanã,-,6 Guamá,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri guama.xlsx,Guamá,Suno__total,255.0
