EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,1.0119479036388216e+16
RI Guamá,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,1848211944396685.0
Castanhal,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,3.640110517606159e+16
Colares,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,2.106468424706048e+16
Curuçá,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,2912866090024218.0
Igarapé-Açu,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,2.1676078226115056e+16
Inhangapi,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,4.715489888745437e+16
Magalhães Barata,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,3840197873682718.0
Maracanã,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,2650264490144581.0
Marapanim,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,2058568179863975.0
Santa Izabel do Pará,6 Guamá,39,Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,20,Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 39 - Participação do VA dos Setores e da Administração Pública em relação ao Município - 2021 ri guama.xlsx,Guamá,_Participao_VA_Agropecuria,1.4478691926748336e+16
