Par,25454651119799995,26290497911899993,24009724766100007,22807731455,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guamá,14857088622.0,1.0494484679e+16,9272034169000002.0,1.2224505069999996e+16,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Castanhal,6318090753.0,4707380586.0,3869271285.0,838109301.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Colares,136193895.0,100826097.0,98265641.0,2560456.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Curuçá,485458161.0,369391284.0,355118151.0,14273132.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Igarapé-Açu,599285535.0,415580559.0,381302024.0,34278534.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Inhangapi,230529658.0,174530051.0,162271456.0,12258595.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Magalhães Barata,121850919.0,98319177.0,96070987.0,224819.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Maracanã,361785781.0,289581585.0,281439031.0,8142554.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Marapanim,333940999.0,263294257.0,255230298.0,8063959.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Santa Izabel do Pará,1828145396.0,934543385.0,813763112.0,120780273.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Santa Maria do Pará,570081228.0,371437368.0,342174951.0,29262417.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Santo Antônio do Tauá,68729127.0,475226051.0,438427594.0,36798457.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
São Caetano de Odivelas,241828535.0,182987053.0,177650093.0,5336961.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
São Domingos do Capim,654079167.0,437999797.0,428377242.0,9622555.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
São Francisco do Pará,359790379.0,264186187.0,249335155.0,14851032.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
São João da Ponta,7928672.0,57325545.0,55682303.0,1643242.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
São Miguel do Guamá,1132578033.0,792510061.0,741236264.0,51273796.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
Terra Alta,114730932.0,82918903.0,80529306.0,2389596.0,6 Guamá,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri guama.xlsx",Guamá
