EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,2914860687628959.0
RI Guamá,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,7925954912541341.0
Castanhal,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,9136231791128802.0
Colares,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,9254392963243512.0
Curuçá,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,2837744534315736.0
Igarapé-Açu,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,6847527092470609.0
Inhangapi,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,3241556807256557.0
Magalhães Barata,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,1.6920285570279668e+16
Maracanã,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,3.339602583135264e+16
Marapanim,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,4075572384288909.0
Santa Izabel do Pará,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,54909941030096.0
Santa Maria do Pará,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,4.172097687845189e+16
Santo Antônio do Tauá,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,3.3023754979693104e+16
São Caetano de Odivelas,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,2400063229116881.0
São Domingos do Capim,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,1.3656210690187072e+16
São Francisco do Pará,6 Guamá,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 - ri guama.xlsx",Guamá,Desflorestamento_Acumulado_km,4.186112659414321e+16
