EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,24296590644.0
RI Guamá,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,1.7136684299999996e+16
Castanhal,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,140845751.0
Colares,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,20699347.0
Curuçá,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,103441162.0
Igarapé-Açu,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,82651325.0
Inhangapi,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,76518941.0
Magalhães Barata,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,3689316.0
Maracanã,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,74588787.0
Marapanim,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,52540897.0
Santa Izabel do Pará,6 Guamá,37,Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,20,Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 37 - Valor Adicionado Total e por Setores com Administração Pública - 2021 ri guama.xlsx,Guamá,VA_Agropecuria,117822254.0
