EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,100.0
RI Guamá,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,3991740557431525.0
Castanhal,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,1.7905254597210484e+16
Colares,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,3.83507749978225e+16
Curuçá,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,1.405037231466052e+16
Igarapé-Açu,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,1.580725326666003e+16
Inhangapi,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,6638522084475300.0
Magalhães Barata,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,3.73972289644226e+16
Maracanã,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,1.101468621744608e+16
Marapanim,6 Guamá,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guama.xlsx,Guamá,_Participao_PIB_Estadual,1.001480678997805e+16
