EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,161.0
RI Guamá,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,1.3429411764705884e+16
Castanhal,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,13.0
Colares,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,128.0
Curuçá,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,135.0
Igarapé-Açu,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,137.0
Inhangapi,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,
Magalhães Barata,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,119.0
Maracanã,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,118.0
Marapanim,6 Guamá,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guama.xlsx,Guamá,Creche,117.0
