Par,1445663,154931,99624,261547,868244,61317,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Santa Maria do Pará,2355.0,373.0,27.0,558.0,1320.0,77.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
Santo Antônio do Tauá,5015.0,753.0,20.0,365.0,3142.0,735.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
São Caetano de Odivelas,1352.0,24.0,33.0,141.0,1029.0,125.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
São Domingos do Capim,2226.0,19.0,31.0,160.0,1833.0,183.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
São Francisco do Pará,1035.0,79.0,10.0,144.0,553.0,249.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
São João da Ponta,440.0,,,22.0,401.0,17.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
São Miguel do Guamá,6772.0,2283.0,85.0,1323.0,2578.0,503.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
Terra Alta,456.0,2.0,14.0,74.0,262.0,104.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
Vigia,2311.0,71.0,23.0,730.0,1314.0,173.0,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
Fonte: MTE-RAIS,,,,,,,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
Elaboração: FAPESPA,,,,,,,6 Guamá,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guama.xlsx,Guamá
