EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,4373481.0
RI Guamá,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,356209.0
Castanhal,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,101244.0
Colares,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,6855.0
Curuçá,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,22693.0
Igarapé-Açu,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,18912.0
Inhangapi,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,5490.0
Magalhães Barata,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,4339.0
Maracanã,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,13967.0
Marapanim,6 Guamá,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_guamá.xlsx,Guamá,Masculino,14522.0
