EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,1524701514576214.0
RI Guamá,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,1.4421385860007036e+16
Castanhal,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,1.3045098770033546e+16
Colares,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,3.1746031746031744e+16
Curuçá,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,1.1876484560570072e+16
Igarapé-Açu,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,1.492537313432836e+16
Inhangapi,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,1.9108280254777068e+16
Magalhães Barata,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,2222222222222222.0
Maracanã,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,2976190476190476.0
Marapanim,6 Guamá,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guama.xlsx",Guamá,Taxa_de_Mortalidade_Infantil,3125.0
