Par,1445663,839050,606613,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guamá,90117.0,54584.0,35533.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Castanhal,42659.0,25523.0,17136.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Colares,580.0,302.0,278.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Curuçá,2098.0,1128.0,970.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Igarapé-Açu,2821.0,1803.0,1018.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Inhangapi,1143.0,628.0,515.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Magalhães Barata,1486.0,863.0,623.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Maracanã,3203.0,1690.0,1513.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Marapanim,2282.0,1269.0,1013.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Santa Izabel do Pará,11883.0,8626.0,3257.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Santa Maria do Pará,2355.0,1268.0,1087.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Santo Antônio do Tauá,5015.0,2906.0,2109.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
São Caetano de Odivelas,1352.0,824.0,528.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
São Domingos do Capim,2226.0,990.0,1236.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
São Francisco do Pará,1035.0,615.0,420.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
São João da Ponta,440.0,200.0,240.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
São Miguel do Guamá,6772.0,4439.0,2333.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Terra Alta,456.0,294.0,162.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Vigia,2311.0,1216.0,1095.0,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Fonte: MTE-RAIS,,,,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
Elaboração: FAPESPA,,,,6 Guamá,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri guama.xlsx,Guamá
