EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,1759.0
RI Guamá,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,161.0
Castanhal,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,43.0
Colares,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,5.0
Curuçá,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,11.0
Igarapé-Açu,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,10.0
Inhangapi,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,1.0
Magalhães Barata,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,1.0
Maracanã,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,4.0
Marapanim,6 Guamá,32,"Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama",20,"Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 32 - Número de Óbitos por Acidente de Trânsito, População e Taxa de Mortes por Acidentes de Trânsito - 2024 ri guama.xlsx",Guamá,bitos_por_Acidentes_de_Trnsito_,7.0
