EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bovino,
Pará,1980,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,775075.0
RI Rio Capim,0,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,4072.0
Abel Figueiredo,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,10.0
Aurora do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,130.0
Bujaru,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,666.0
Capitão Poço,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,98.0
Concórdia do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,62.0
Dom Eliseu,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,109.0
Garrafão do Norte,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,62.0
Ipixuna do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,438.0
Irituia,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,132.0
Mãe do Rio,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,136.0
Nova Esperança do Piriá,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,305.0
Ourém,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,1137.0
Paragominas,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,535.0
Rondon do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,163.0
Tomé-Açu,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,67.0
Ulianópolis,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,22.0
Fonte: IBGE/PPM,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,
Elaboração: FAPESPA,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Bubalino,
Pará,1980,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,499639.0
RI Rio Capim,0,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,41166.0
Abel Figueiredo,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,1240.0
Aurora do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,2250.0
Bujaru,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,173.0
Capitão Poço,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,3262.0
Concórdia do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,240.0
Dom Eliseu,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,2300.0
Garrafão do Norte,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,1569.0
Ipixuna do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,3700.0
Irituia,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,3290.0
Mãe do Rio,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,1486.0
Nova Esperança do Piriá,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,963.0
Ourém,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,494.0
Paragominas,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,8300.0
Rondon do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,8028.0
Tomé-Açu,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,1571.0
Ulianópolis,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,2300.0
Fonte: IBGE/PPM,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,
Elaboração: FAPESPA,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Equino,
Pará,1980,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,587143.0
RI Rio Capim,0,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,52821.0
Abel Figueiredo,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,1750.0
Aurora do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,2040.0
Bujaru,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,320.0
Capitão Poço,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,3908.0
Concórdia do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,120.0
Dom Eliseu,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,8950.0
Garrafão do Norte,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,1741.0
Ipixuna do Pará,-,10 Rio Capim,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Suno__total,3200.0
