Par,23001070720,2051340906,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Marajó,3856145,0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,3856145.0
Afuá,3497919,0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,3497919.0
Anajás,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Bagre,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Breves,250222,0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,250222.0
Cachoeira do Arari,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Chaves,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Curralinho,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Gurupá,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Melgaço,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Muaná,118,0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,118.0
Oeiras do Pará,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Ponta de Pedras,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Portel,74580,0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,74580.0
Salvaterra,33306,0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,33306.0
Santa Cruz do Arari,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
São Sebastião da Boa Vista,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Soure,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,0.0
Fonte: MDIC - COMEX STAT,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,
Elaboração: FAPESPA,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,
Nota: Saldo é a diferença entre as Exportações e as Importações da UF.,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó,20949729814,
