Par,9274,290432,1084062,45449,148884,233792,17516,1213359,152720,21320,15601,70569,266576,3966227,4640906,4610,96067,161718,477562,1759249,1562172,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Marajó,838,19509,53642,13193,72517,100561,8,268,74,20,12,52,24367.0,260228.0,165816.0,12,270,378,114,113,139,0,0,0,0,0,0,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Afuá,-,-,-,-,-,-,-,-,-,-,-,-,110.0,1085.0,2040.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Anajás,32,310,997,-,-,-,-,-,-,-,-,-,260.0,2600.0,1433.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Bagre,2,22,75,-,-,-,-,-,-,-,-,-,810.0,7695.0,5279.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Breves,10,110,352,-,-,-,-,-,-,-,-,-,390.0,2963.0,1822.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Cachoeira do Arari,150,3650,10549,11800,70092,96305,-,-,-,-,-,-,200.0,1860.0,1347.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Chaves,-,-,-,-,-,-,-,-,-,-,-,-,70.0,714.0,1155.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Curralinho,9,90,313,-,-,-,4,80,44,-,-,-,557.0,5013.0,2849.0,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
Gurupá,35,980,2744,118,150,279,4,188,30,20,12,52,320.0,4800.0,7728.0,12,270,378,30,46,52,-,-,-,-,-,-,8 Marajó,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri marajo.xlsx",Marajó
