EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bovino,
Pará,1980,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,775075.0
RI Marajó,0,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,544654.0
Afuá,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,3574.0
Anajás,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,2454.0
Bagre,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,190.0
Breves,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,208.0
Cachoeira do Arari,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,61203.0
Chaves,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,263069.0
Curralinho,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,109.0
Gurupá,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,8793.0
Melgaço,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,236.0
Muaná,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,18639.0
Oeiras do Pará,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,83.0
Ponta de Pedras,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,37528.0
Portel,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,580.0
Salvaterra,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,11249.0
Santa Cruz do Arari,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,27856.0
São Sebastião da Boa Vista,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,13.0
Soure,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,108870.0
Fonte: IBGE/PPM,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,
Elaboração: FAPESPA,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Bubalino,
Pará,1980,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,499639.0
RI Marajó,0,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,57105.0
Afuá,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,463.0
Anajás,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,125.0
Bagre,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,4.0
Breves,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,50.0
Cachoeira do Arari,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,7001.0
Chaves,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,22475.0
Curralinho,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,3.0
Gurupá,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,120.0
Melgaço,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,28.0
Muaná,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,1558.0
Oeiras do Pará,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,106.0
Ponta de Pedras,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,8105.0
Portel,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,800.0
Salvaterra,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,968.0
Santa Cruz do Arari,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,4029.0
São Sebastião da Boa Vista,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,5.0
Soure,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,11265.0
Fonte: IBGE/PPM,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,
Elaboração: FAPESPA,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Equino,
Pará,1980,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,587143.0
RI Marajó,0,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,80470.0
Afuá,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,930.0
Anajás,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,4420.0
Bagre,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,4500.0
Breves,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,5200.0
Cachoeira do Arari,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,5493.0
Chaves,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,19500.0
Curralinho,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,3800.0
Gurupá,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,281.0
Melgaço,-,8 Marajó,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri marajo.xlsx,Marajó,Suno__total,1500.0
