Par,23001070720,2051340906,20949729814,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Marajó,3856145,0,3856145.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Afuá,3497919,0,3497919.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Anajás,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Bagre,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Breves,250222,0,250222.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Cachoeira do Arari,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Chaves,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Curralinho,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Gurupá,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Melgaço,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Muaná,118,0,118.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Oeiras do Pará,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Ponta de Pedras,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Portel,74580,0,74580.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Salvaterra,33306,0,33306.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Santa Cruz do Arari,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
São Sebastião da Boa Vista,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Soure,,,0.0,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Fonte: MDIC - COMEX STAT,,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Elaboração: FAPESPA,,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
Nota: Saldo é a diferença entre as Exportações e as Importações da UF.,,,,8 Marajó,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri marajo.xlsx",Marajó
