Par,913,978,981,67,0,15,2,22,04,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Marajó,95.8,-,90.96666666666665,3.2,-,7.133333333333333,1,-,1.9000000000000001,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,9548235294117648.0
Afuá,-,-,97.9,-,-,0,-,-,2.1,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,953.0
Anajás,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,977.0
Bagre,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,968.0
Breves,95.8,-,75,3.2,-,21.4,1,-,3.6,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,926.0
Cachoeira do Arari,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,978.0
Chaves,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,895.0
Curralinho,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,977.0
Gurupá,-,-,100,-,-,0,-,-,0,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,947.0
Melgaço,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,871.0
Muaná,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,992.0
Oeiras do Pará,-,-,-,-,-,-,-,-,-,8 Marajó,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri marajo.xlsx",Marajó,97,967.0
