EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,161.0
RI Marajó,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,1795625.0
Afuá,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,314.0
Anajás,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,207.0
Bagre,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,
Breves,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,192.0
Cachoeira do Arari,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,251.0
Chaves,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,97.0
Curralinho,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,198.0
Gurupá,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,202.0
Melgaço,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,278.0
Muaná,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,118.0
Oeiras do Pará,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,13.0
Ponta de Pedras,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,157.0
Portel,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,172.0
Salvaterra,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,116.0
Santa Cruz do Arari,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,153.0
São Sebastião da Boa Vista,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,147.0
Soure,8 Marajó,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri marajo.xlsx,Marajó,Creche,141.0
