EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,1524701514576214.0
RI Marajó,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,1562774363476734.0
Afuá,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,1251303441084463.0
Anajás,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,1038961038961039.0
Bagre,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,32719836400818.0
Breves,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,1.5163607342378292e+16
Cachoeira do Arari,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,2.3972602739726024e+16
Chaves,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,3.0303030303030304e+16
Curralinho,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,2616279069767442.0
Gurupá,8 Marajó,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri marajo.xlsx",Marajó,Taxa_de_Mortalidade_Infantil,9104704097116844.0
