Par,col,1,437,1_2,19,681,3,480,747,21,2,261,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Muaná,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,3.0
Oeiras do Pará,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,32.0
Ponta de Pedras,-,-,-,-,-,-,-,3,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,2.0
Portel,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,6.0
Salvaterra,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,16.0
Santa Cruz do Arari,-,-,-,-,-,-,-,1,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,3.0
São Sebastião da Boa Vista,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,27.0
Soure,-,-,-,-,-,-,-,4,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,13.0
Fonte: MEC - INEP,,,,,,,,,,,,,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,
Elaboração: FAPESPA,,,,,,,,,,,,,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3344,
RI Marajó,-,-,1,-,-,1,-,15,2,1,-,3,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,413.0
Afuá,-,-,-,-,-,-,-,-,-,-,-,1,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,1.0
Anajás,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,16.0
Bagre,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,
Breves,-,-,1,-,-,1,-,-,2,1,-,1,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,162.0
Cachoeira do Arari,-,-,-,-,-,-,-,6,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,25.0
Chaves,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,44.0
Curralinho,-,-,-,-,-,-,-,1,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,5.0
Gurupá,-,-,-,-,-,-,-,-,-,-,-,1,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,57.0
Melgaço,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,1.0
Muaná,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,3.0
Oeiras do Pará,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,32.0
Ponta de Pedras,-,-,-,-,-,-,-,3,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,2.0
Portel,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,6.0
Salvaterra,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,16.0
Santa Cruz do Arari,-,-,-,-,-,-,-,1,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,3.0
São Sebastião da Boa Vista,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,27.0
Soure,-,-,-,-,-,-,-,4,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,13.0
Fonte: MEC - INEP,,,,,,,,,,,,,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,
Elaboração: FAPESPA,,,,,,,,,,,,,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,3782,
RI Marajó,-,-,1,-,-,1,-,15,2,1,-,3,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,1032.0
Afuá,-,-,-,-,-,-,-,-,-,-,-,1,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,87.0
Anajás,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,97.0
Bagre,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,55.0
Breves,-,-,1,-,-,1,-,-,2,1,-,1,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,180.0
Cachoeira do Arari,-,-,-,-,-,-,-,6,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,34.0
Chaves,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,93.0
Curralinho,-,-,-,-,-,-,-,1,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,40.0
Gurupá,-,-,-,-,-,-,-,-,-,-,-,1,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,83.0
Melgaço,-,-,-,-,-,-,-,-,-,-,-,-,8 Marajó,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri marajó.xlsx",Marajó,6505,50.0
