EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,5873641911584.0
RI Marajó,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,361450889007.0
Afuá,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,23337973707.0
Anajás,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,18575938224.0
Bagre,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,16621522846.0
Breves,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,66991717793.0
Cachoeira do Arari,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,10945102928.0
Chaves,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,14666962345.0
Curralinho,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,21219554614.0
Gurupá,8 Marajó,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo","..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri marajo.xlsx",Marajó,Receita_Oramentria,26201154404.0
