Par,118515,3181875711935198,8295152512340211,23502510230772476,6234231953761127,2678142007340843,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Marajó,11390.0,6172080772607551.0,1.8568920105355572e+16,3.1264266900790164e+16,4.226514486391572e+16,1.729587357330992e+16,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Afuá,959.0,4066736183524505.0,2.2314911366006256e+16,3.159541188738269e+16,4202294056308655.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Anajás,770.0,5194805194805194.0,2.25974025974026e+16,4.350649350649351e+16,3337662337662338.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Bagre,489.0,1.083844580777096e+16,1.0020449897750512e+16,2965235173824131.0,4948875255623722.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Breves,2506.0,8339984038308062.0,2.0869912210694332e+16,3.1683958499600956e+16,3906624102154828.0,3990422984836390.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Cachoeira do Arari,292.0,2054794520547945.0,3767123287671233.0,2.979452054794521e+16,3047945205479452.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Chaves,330.0,7.272727272727272e+16,3.1818181818181816e+16,3.1212121212121212e+16,2.9393939393939396e+16,3.03030303030303e+16,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Curralinho,688.0,377906976744186.0,1438953488372093.0,3.415697674418605e+16,4.738372093023256e+16,2.906976744186046e+16,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Gurupá,659.0,2579666160849772.0,1.7602427921092564e+16,3368740515933232.0,4613050075872534.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Melgaço,509.0,68762278978389.0,2.946954813359529e+16,3909626719056975.0,2.455795677799607e+16,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
