Par,13678533514398037,4142176095852846,5848120491077079,009703413070075517,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Muaná,121131651516699.0,4.671163575042159e+16,5.295109612141653e+16,3.372681281618886e+16,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Oeiras do Pará,1674134755477362.0,4.7783251231527096e+16,5188834154351396.0,3284072249589491.0,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Ponta de Pedras,1.28846974812745e+16,3433734939759036.0,6566265060240963.0,0.0,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Portel,2.2646416933241652e+16,7386138613861387.0,2613861386138614.0,0.0,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Salvaterra,1.0966550056994612e+16,5448028673835126.0,4551971326164875.0,0.0,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Santa Cruz do Arari,1.09746537758035e+16,7261904761904762.0,2.6190476190476196e+16,1.1904761904761904e+16,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
São Sebastião da Boa Vista,1763784118654568.0,4834710743801653.0,512396694214876.0,4132231404958678.0,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Soure,1.157903085097946e+16,4897260273972603.0,5102739726027398.0,0.0,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Fonte: DATASUS,,,,,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
Elaboração: FAPESPA,,,,,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,8 Marajó,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri marajo.xlsx,Marajó
