EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,4373481.0
RI Lago de Tucuruí,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,172054.0
Breu Branco,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,23861.0
Goianésia do Pará,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,13757.0
Itupiranga,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,27517.0
Jacundá,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,18567.0
Nova Ipixuna,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,7552.0
Novo Repartimento,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,32955.0
Tucuruí,7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,47845.0
"Fonte: DATASUS - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2025",7 Lago de Tucuruí,2,População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,20,Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 2 - População__Por_Sexo_e_Razão_entre_Sexos__-_2025_ri_lago_de_tucuruí.xlsx,Lago de Tucuruí,Masculino,
