Par,9274,290432,1084062,45449,148884,233792,17516,1213359,152720,21320,15601,70569,266576,3966227,4640906,4610,96067,161718,477562,1759249,1562172,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Lago de Tucuruí,2,50,125,955,2608,2136,0,0,0,92,64,348,4320,59756,93858,32,704,1135,7642.0,25947.0,22423.0,17010,48863,99927,0,0,0,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Breu Branco,-,-,-,-,-,-,-,-,-,-,-,-,100,800,639,-,-,-,1100.0,7080.0,6478.0,5500,19140,40631,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Goianésia do Pará,-,-,-,800,2400,1800,-,-,-,-,-,-,-,-,-,-,-,-,2000.0,9000.0,6750.0,11260,28823,57646,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Itupiranga,-,-,-,55,88,176,-,-,-,50,40,180,3570,50610,80955,-,-,-,3620.0,7240.0,6393.0,-,-,-,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Jacundá,-,-,-,-,-,-,-,-,-,-,-,-,50,675,941,-,-,-,120.0,540.0,648.0,250,900,1650,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Nova Ipixuna,2,50,125,-,-,-,-,-,-,42,24,168,280,4056,6422,12,264,475,600.0,1384.0,1384.0,-,-,-,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Novo Repartimento,-,-,-,100,120,160,-,-,-,-,-,-,250,2875,3408,20,440,660,148.0,444.0,533.0,-,-,-,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Tucuruí,-,-,-,-,-,-,-,-,-,-,-,-,70,740,1493,-,-,-,54.0,259.0,237.0,-,-,-,-,-,-,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
Fonte: IBGE/PAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Lago de Tucuruí,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri lago.xlsx",Lago de Tucuruí
