Par,1445663,154931,99624,261547,868244,61317,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Lago de Tucuruí,34414.0,2160.0,545.0,7682.0,21846.0,2181.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Breu Branco,3870.0,477.0,232.0,814.0,2042.0,305.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Goianésia do Pará,2589.0,237.0,42.0,592.0,1326.0,392.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Itupiranga,2983.0,94.0,54.0,630.0,1749.0,456.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Jacundá,3765.0,566.0,62.0,1029.0,1914.0,194.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Nova Ipixuna,1688.0,174.0,,172.0,1190.0,152.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Novo Repartimento,4646.0,126.0,21.0,1215.0,2767.0,517.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Tucuruí,14873.0,486.0,134.0,3230.0,10858.0,165.0,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Fonte: MTE-RAIS,,,,,,,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
Elaboração: FAPESPA,,,,,,,7 Lago de Tucuruí,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri lago de tucurui.xlsx,Lago de Tucuruí
