Par,23001070720,2051340906,20949729814,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Lago de Tucuruí,56493065,543234,55949831.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Breu Branco,56491912,491381,56000531.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Goianésia do Pará,,,0.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Itupiranga,,,0.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Jacundá,,,0.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Nova Ipixuna,,,0.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Novo Repartimento,,,0.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Tucuruí,1153,51853,-50700.0,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Fonte: MDIC - COMEX STAT,,,,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Elaboração: FAPESPA,,,,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
Nota: Saldo é a diferença entre as Exportações e as Importações da UF.,,,,7 Lago de Tucuruí,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí
