Par,1445663,839050,606613,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Lago de Tucuruí,34414.0,17881.0,16533.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Breu Branco,3870.0,2205.0,1665.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Goianésia do Pará,2589.0,1509.0,1080.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Itupiranga,2983.0,1600.0,1383.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Jacundá,3765.0,2056.0,1709.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Nova Ipixuna,1688.0,805.0,883.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Novo Repartimento,4646.0,2338.0,2308.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Tucuruí,14873.0,7368.0,7505.0,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Fonte: MTE-RAIS,,,,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
Elaboração: FAPESPA,,,,7 Lago de Tucuruí,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri lago de tucuri.xlsx,Lago de Tucuruí
