Par,36906,425275,1080902,163405,137455,7716788,137,97,1871,16868,169935,254341,204611,3130177,2229561,15091,261114,426150,4729,74442,90615,1089,16329,43398,1646,16122,63855,18515,41560,1248357,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Lago de Tucuruí,933,11791,34965,6950,6863,355277,0,0,0,175,1700,3060,0,0,0,0,0,0,19,262,940,11,166,659,34,334,1255,59,121,4187,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Breu Branco,3,36,108,134,89,4895,-,-,-,-,-,-,-,-,-,-,-,-,5,57,197,8,122,549,12,114,529,47,99,3465,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Goianésia do Pará,-,-,-,15,8,385,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,8,292,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Itupiranga,540,6750,20250,100,80,4000,-,-,-,150,1500,2700,-,-,-,-,-,-,-,-,-,3,44,110,22,220,726,-,-,-,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Jacundá,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Nova Ipixuna,50,625,1875,10,7,315,-,-,-,25,200,360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Novo Repartimento,300,3900,11700,6666,6666,344992,-,-,-,-,-,-,-,-,-,-,-,-,10,150,468,-,-,-,-,-,-,6,12,360,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Tucuruí,40,480,1032,25,13,690,-,-,-,-,-,-,-,-,-,-,-,-,4,55,275,-,-,-,-,-,-,1,2,70,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Fonte: IBGE/PAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
Nota: A quantidade produzida de coco-da-baía é expressa em mil frutos ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Lago de Tucuruí,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri lago.xlsx",Lago de Tucuruí
