EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,8711196.0
RI Lago de Tucuruí,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,338011.0
Breu Branco,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,47066.0
Goianésia do Pará,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,26703.0
Itupiranga,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,52201.0
Jacundá,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,37726.0
Nova Ipixuna,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,14400.0
Novo Repartimento,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,63796.0
Tucuruí,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,96119.0
Fonte: IBGE - Censo Demográfico,7 Lago de Tucuruí,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_lago_de_tucuruí.xlsx",Lago de Tucuruí,Populao_Estimada_Total__2025,
