Par,11569,3762,15331,2384,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Araguaia,1039.0,271.0,1310.0,152.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Baixo Amazonas,970.0,191.0,1161.0,163.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Carajás,776.0,336.0,1112.0,127.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Guajará,3515.0,2055.0,5570.0,1264.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Guamá,958.0,82.0,1040.0,109.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Lago de Tucuruí,497.0,100.0,597.0,72.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Marajó,547.0,0.0,547.0,42.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Rio Caeté,740.0,78.0,818.0,89.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Rio Capim,830.0,233.0,1063.0,74.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Tapajós,303.0,217.0,520.0,99.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Tocantins,818.0,135.0,953.0,125.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Xingu,576.0,64.0,640.0,68.0,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Fonte: DATASUS,,,,,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
Elaboração: FAPESPA,,,,,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
*Nota: Dados referentes a Outubro/2025.,,,,,1 Pará,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 21 – Caracterização dos Leitos Existentes - 2025 para.xlsx,RIS
