EstadoRIs,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Tapajós,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Fundamental,2.365e+16
Tocantins,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Fundamental,2.6059999999999996e+16
Xingu,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Fundamental,2434.0
Fonte: MEC - INEP,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Fundamental,
Elaboração: FAPESPA,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Fundamental,
Pará,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,311.0
Araguaia,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3.1433333333333332e+16
Baixo Amazonas,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3.1146153846153844e+16
Carajás,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3296666666666667.0
Guajará,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,278.0
Guamá,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,356.0
Lago de Tucuruí,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3.5114285714285716e+16
Marajó,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,4420588235294117.0
Rio Caeté,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3723333333333334.0
Rio Capim,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3490625000000001.0
Tapajós,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3643333333333333.0
Tocantins,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3.727e+16
Xingu,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,3.229000000000001e+16
Fonte: MEC - INEP,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,
Elaboração: FAPESPA,1 Pará,10,Distorção idade-série total por nível de Ensino - 2024 para,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 para.xlsx,RIS,Ensino_Mdio,
