EstadoRIs,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Tapajós,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_R_1000,7367915524.0
RI Tocantins,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_R_1000,22727645503.0
RI Xingu,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_R_1000,1376082464.0
Fonte: FAPESPA/IBGE,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_R_1000,
Elaboração: FAPESPA,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_R_1000,
"NOTA:  Para o cálculo do PIB per capita de 2023, por Unidade da Federação e por Município, foi utilizada a população da publicação ‘Relação da população residente dos Municípios enviada para o TCU em 2023’",1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_R_1000,
Pará,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,8121025.0
RI Araguaia,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,454710.0
RI Baixo Amazonas,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,785819.0
RI Carajás,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,763106.0
RI Guajará,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,1978620.0
RI Guamá,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,658986.0
RI Lago de Tucuruí,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,325528.0
RI Marajó,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,591064.0
RI Rio Caeté,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,493001.0
RI Rio Capim,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,619981.0
RI Tapajós,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,250295.0
RI Tocantins,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,807871.0
RI Xingu,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,392044.0
Fonte: FAPESPA/IBGE,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,
Elaboração: FAPESPA,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,
"NOTA:  Para o cálculo do PIB per capita de 2023, por Unidade da Federação e por Município, foi utilizada a população da publicação ‘Relação da população residente dos Municípios enviada para o TCU em 2023’",1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Populao,
Pará,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,3.1295764606916276e+16
RI Araguaia,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,4032028233379517.0
RI Baixo Amazonas,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,2312414754415457.0
RI Carajás,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,7468043381915489.0
RI Guajará,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,2953008148457006.0
RI Guamá,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,2254537823565296.0
RI Lago de Tucuruí,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,3155708513860559.0
RI Marajó,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,1.4047452440006496e+16
RI Rio Caeté,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,1.6975511467522378e+16
RI Rio Capim,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,2.73639151909494e+16
RI Tapajós,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,2.943692652270321e+16
RI Tocantins,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,2813276563089899.0
RI Xingu,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,3510020467090429.0
Fonte: FAPESPA/IBGE,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,
Elaboração: FAPESPA,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,
"NOTA:  Para o cálculo do PIB per capita de 2023, por Unidade da Federação e por Município, foi utilizada a população da publicação ‘Relação da população residente dos Municípios enviada para o TCU em 2023’",1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,PIB_Per_capita,
Pará,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,1.0
RI Araguaia,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,1.2883622701100106e+16
RI Baixo Amazonas,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,7388906401425387.0
RI Carajás,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,2.3862792539873184e+16
RI Guajará,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,9435807642176602.0
RI Guamá,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,72039710544955.0
RI Lago de Tucuruí,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,1.0083500286691052e+16
RI Marajó,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,4488611355704679.0
RI Rio Caeté,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,5424220076019756.0
RI Rio Capim,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,8743648073356882.0
RI Tapajós,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,9406041645711296.0
RI Tocantins,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,8989320434970849.0
RI Xingu,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,1.1215640554488082e+16
Fonte: FAPESPA/IBGE,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,
Elaboração: FAPESPA,1 Pará,41,"PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para",20,"Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 41 - PIB Total, Pop, PIB per capita e Razão entre PIB per capita e do Estado - 2023 ri para.xlsx",RIS,Razo_PIB_Per_capita_entre_RIs_e_Par_R_100,
