Par,11569,3762,15331,2384,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tocantins,818.0,135.0,953.0,125.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Abaetetuba,226.0,52.0,278.0,46.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Acará,33.0,0.0,33.0,0.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Baião,32.0,1.0,33.0,1.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Barcarena,112.0,39.0,151.0,33.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Cametá,149.0,27.0,176.0,10.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Igarapé-Miri,129.0,16.0,145.0,0.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Limoeiro do Ajuru,20.0,0.0,20.0,1.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Mocajuba,27.0,0.0,27.0,1.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Moju,50.0,0.0,50.0,2.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Tailândia,40.0,0.0,40.0,31.0,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Fonte: DATASUS,,,,,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
Elaboração: FAPESPA,,,,,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
*Nota: Dados referentes a Outubro/2025.,,,,,12 Tocantins,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri tocantins.xlsx,Tocantins
