EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,161.0
RI Tocantins,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,1.6249999999999996e+16
Abaetetuba,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,174.0
Acará,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,211.0
Baião,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,122.0
Barcarena,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,203.0
Cametá,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,128.0
Igarapé-Miri,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,143.0
Limoeiro do Ajuru,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,143.0
Mocajuba,12 Tocantins,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tocantins.xlsx,Tocantins,Creche,146.0
