Par,326240796288622,321345718915439,33301152930946,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tocantins,3.236783306862408e+16,2.9913494445737932e+16,3486522454159778.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Abaetetuba,258652157990688.0,231427286606133.0,283369521576717.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Acará,327387533640756.0,282676948780489.0,394888521830637.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Baião,35123294043528.0,328672218335345.0,371628620501634.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Barcarena,349737836316682.0,374493745846265.0,293765199058786.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Cametá,390590239516245.0,354872726329432.0,424142725251284.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Igarapé-Miri,351522835454833.0,295245012353703.0,40295200475343.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Limoeiro do Ajuru,368393258527826.0,360583794545453.0,376008870567375.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Mocajuba,380577272826689.0,324914872518296.0,441665480504593.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
Moju,253640312215981.0,242073582832147.0,275299434860498.0,12 Tocantins,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri tocantins.xlsx,Tocantins
