Par,2261365,1691112,1366097,11495038603,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tocantins,247214.0,200734.0,175594.0,1461655312.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Abaetetuba,59871.0,46650.0,40420.0,329770480.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Acará,19075.0,15993.0,14254.0,120254863.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Baião,10291.0,8560.0,8049.0,68814108.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Barcarena,31256.0,22440.0,18743.0,152852517.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Cametá,42111.0,36734.0,33054.0,269470945.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Igarapé-Miri,20370.0,17058.0,14503.0,120046647.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Limoeiro do Ajuru,8304.0,7472.0,6707.0,57942841.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Mocajuba,12777.0,11001.0,8897.0,80022045.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Moju,22157.0,18437.0,16970.0,143258648.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Tailândia,21002.0,16389.0,13997.0,119222218.0,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Fonte: SAGI/MDS,,,,,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
Elaboração: FAPESPA,,,,,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
*Nota: Número de Famílias inscritas no mês de dezembro de 2024.,,,,,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
**Nota: Número de Famílias inscritas no mês de dezembro de 2024 e valor total aplicado no programa de janeiro a dezembro de 2024.,,,,,12 Tocantins,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri tocantins.xlsx",Tocantins
