EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,2211.0
RI Tocantins,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,227.0
Abaetetuba,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,45.0
Acará,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,20.0
Baião,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,7.0
Barcarena,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,36.0
Cametá,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,18.0
Igarapé-Miri,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,23.0
Limoeiro do Ajuru,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,2.0
Mocajuba,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,18.0
Moju,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,26.0
Tailândia,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,32.0
Fonte: DATASUS,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,
Elaboração: FAPESPA,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,
*Dados Preliminares extraídos em Outubro/2025.,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,bitos_por_Agresses_,
Pará,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,Populao_Total,8664306.0
RI Tocantins,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,Populao_Total,866692.0
Abaetetuba,12 Tocantins,30,"Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins",20,"Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2024 ri tocantins.xlsx",Tocantins,Populao_Total,170999.0
