Par,23001070720,2051340906,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Tocantins,3489620170,874008717,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,2615611453.0
Abaetetuba,157406474,11666,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,157394808.0
Acará,619,0,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,619.0
Baião,,,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,0.0
Barcarena,3203483524,872692867,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,2330790657.0
Cametá,0,19876,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,-19876.0
Igarapé-Miri,5984035,97897,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,5886138.0
Limoeiro do Ajuru,,,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,0.0
Mocajuba,3193140,0,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,3193140.0
Moju,119395782,173768,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,119222014.0
Tailândia,156596,1012643,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,-856047.0
Fonte: MDIC - COMEX STAT,,,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,
Elaboração: FAPESPA,,,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,
Nota: Saldo é a diferença entre as Exportações e as Importações da UF.,,,12 Tocantins,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri tocantins.xlsx",Tocantins,20949729814,
