Par,9274,290432,1084062,45449,148884,233792,17516,1213359,152720,21320,15601,70569,266576,3966227,4640906,4610,96067,161718,477562,1759249,1562172,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Araguaia,6944.0,235459.0,931141.0,2375.0,5185.0,9176.0,15.0,900.0,270.0,387.0,200.0,907.0,6795.0,125520.0,311538.0,1102.0,24620.0,26599.0,175534.0,781958.0,647960.0,387461.0,1214078.0,2228486.0,0.0,0.0,0.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Baixo Amazonas,307.0,6648.0,18336.0,4458.0,8000.0,13416.0,94.0,2479.0,872.0,2721.0,1652.0,9153.0,50472.0,694126.0,1200981.0,934.0,18853.0,32731.0,69238.0,185193.0,156678.0,118900.0,351174.0,698019.0,54.0,1164.0,5040.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Carajás,221.0,5450.0,11545.0,250.0,380.0,541.0,0.0,0.0,0.0,1068.0,665.0,2769.0,13835.0,215749.0,340031.0,434.0,9775.0,18670.0,34225.0,111627.0,104743.0,3640.0,10860.0,21854.0,6.0,210.0,630.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Guajará,0.0,0.0,0.0,25.0,21.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2160.0,2160.0,0.0,0.0,0.0,30.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Guamá,398.0,10574.0,23592.0,187.0,156.0,317.0,125.0,7400.0,3169.0,1752.0,1320.0,6743.0,40360.0,594606.0,671820.0,255.0,5400.0,9877.0,3387.0,2446.0,3709.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Lago de Tucuruí,2.0,50.0,125.0,955.0,2608.0,2136.0,0.0,0.0,0.0,92.0,64.0,348.0,4320.0,59756.0,93858.0,32.0,704.0,1135.0,7642.0,25947.0,22423.0,17010.0,48863.0,99927.0,0.0,0.0,0.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Marajó,838.0,19509.0,53642.0,13193.0,72517.0,100561.0,8.0,268.0,74.0,20.0,12.0,52.0,24367.0,260228.0,165816.0,12.0,270.0,378.0,114.0,113.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Rio Caeté,14.0,202.0,697.0,2125.0,6206.0,11692.0,0.0,0.0,0.0,5130.0,4188.0,17338.0,25077.0,353247.0,235381.0,325.0,4369.0,5701.0,2850.0,2594.0,3605.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Rio Capim,172.0,4791.0,22222.0,8812.0,21820.0,36619.0,17011.0,1190618.0,143109.0,5007.0,4076.0,15703.0,21955.0,313487.0,313601.0,423.0,9717.0,18401.0,128870.0,477386.0,449154.0,596321.0,1903804.0,3836107.0,18.0,232.0,928.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
Tapajós,95.0,1540.0,5854.0,5250.0,10676.0,24226.0,77.0,1630.0,1357.0,2712.0,1644.0,10711.0,6250.0,84662.0,186534.0,578.0,10054.0,25576.0,9560.0,30197.0,26841.0,31992.0,104402.0,177400.0,3.0,46.0,184.0,1 Pará,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 para.xlsx",RIS
