EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,2.5454651119799996e+16
RI Rio Capim,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,1.6965107503999996e+16
Abel Figueiredo,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,131077033.0
Aurora do Pará,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,390415051.0
Bujaru,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,688319814.0
Capitão Poço,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,900134035.0
Concórdia do Pará,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,520831786.0
Dom Eliseu,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,1332437358.0
Garrafão do Norte,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,426846806.0
Ipixuna do Pará,10 Rio Capim,40,"PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim",20,"Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 40 - PIB Total, Ranking Estadual, Regional e Participação - 2023 ri rio capim.xlsx",Rio Capim,PIB_R_1000,612706967.0
