Par,2261365,1691112,1366097,11495038603,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Rio Capim,177664.0,135929.0,116572.0,961326818.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Abel Figueiredo,2406.0,1751.0,1542.0,12837175.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Aurora do Pará,8688.0,6827.0,6164.0,51331059.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Bujaru,9316.0,7485.0,6894.0,58630890.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Capitão Poço,19386.0,15679.0,13477.0,106840978.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Concórdia do Pará,10062.0,8469.0,7582.0,62539189.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Dom Eliseu,11649.0,7841.0,6542.0,53163534.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Garrafão do Norte,7560.0,6228.0,5444.0,44479929.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Ipixuna do Pará,11326.0,9137.0,8111.0,69517616.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
Irituia,11636.0,9325.0,8322.0,65863878.0,10 Rio Capim,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri rio capim.xlsx",Rio Capim
