Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Rio Capim,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,49.0
Abel Figueiredo,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,53.0
Aurora do Pará,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,51.0
Bujaru,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,48.0
Capitão Poço,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,51.0
Concórdia do Pará,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,38.0
Dom Eliseu,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,54.0
Garrafão do Norte,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,44.0
Ipixuna do Pará,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,45.0
Irituia,10 Rio Capim,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri rio capim.xlsx,Rio Capim,48,41.0
