Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Baixo Amazonas,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,3992.0
Alenquer,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,295.0
Almeirim,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,146.0
Belterra,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,107.0
Curuá,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,65.0
Faro,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,30.0
Juruti,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,216.0
Mojuí dos Campos,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,99.0
Monte Alegre,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,365.0
Óbidos,3 Baixo Amazonas,18,Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,20,Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 18 - Óbitos segundo Principais Causas (CID-10) - 2024 ri baixo amazonas.xlsx,Baixo Amazonas,45314,270.0
