Par,13678533514398037,4142176095852846,5848120491077079,009703413070075517,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Baixo Amazonas,1626994756046023.0,591278261505817.0,4.084290627057877e+16,2.92675788395405e+16,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Alenquer,1.4418194451868086e+16,6589434661723818.0,3410565338276182.0,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Almeirim,1.7118951945835856e+16,5176848874598071.0,4.82315112540193e+16,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Belterra,1.5563997045478526e+16,6067796610169491.0,3932203389830509.0,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Curuá,1.4156667116084672e+16,7476190476190476.0,2.4761904761904764e+16,4761904761904762.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Faro,9863013698630136.0,8555555555555556.0,1.4444444444444444e+16,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Juruti,1.872034400948992e+16,6128712871287129.0,3.8613861386138616e+16,9900990099009900.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Mojuí dos Campos,1.1615044247787612e+16,5340136054421769.0,4625850340136054.0,3401360544217687.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Monte Alegre,1480177872754985.0,6.114649681528663e+16,3.885350318471338e+16,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Óbidos,1711566644352373.0,7135306553911205.0,2864693446088795.0,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Oriximiná,1.6685067623516424e+16,5889164598842018.0,4110835401157982.0,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Prainha,1772013153087322.0,5625920471281296.0,4374079528718704.0,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Santarém,1682847715295639.0,5.5662730750041576e+16,4432063861633128.0,1.66306336271411e+16,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Terra Santa,1413535363807393.0,6007194244604317.0,3992805755395683.0,0.0,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Fonte: DATASUS,,,,,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
Elaboração: FAPESPA,,,,,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,3 Baixo Amazonas,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri baixo amazonas.xlsx,Baixo Amazonas
