Par,23001070720,2051340906,20949729814,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Baixo Amazonas,487499105,157957258,329541847.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Alenquer,,,0.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Almeirim,19552128,1297416,18254712.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Belterra,,,0.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Curuá,,,0.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Faro,,,0.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Juruti,7168911,139784,7029127.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Mojuí dos Campos,12119828,0,12119828.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Monte Alegre,975,3860,-2885.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Óbidos,10402938,11604,10391334.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
Oriximiná,113295687,3781554,109514133.0,3 Baixo Amazonas,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas","..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri baixo amazonas.xlsx",Baixo Amazonas
