Par,1445663,839050,606613,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Baixo Amazonas,104739.0,54605.0,50134.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Alenquer,3020.0,1413.0,1607.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Almeirim,3404.0,2005.0,1399.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Belterra,2129.0,1145.0,984.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Curuá,970.0,371.0,599.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Faro,867.0,498.0,369.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Juruti,5457.0,3348.0,2109.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Mojuí dos Campos,1017.0,581.0,436.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Monte Alegre,4345.0,1937.0,2408.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
Óbidos,3608.0,1899.0,1709.0,3 Baixo Amazonas,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri baixo amazonas.xlsx,Baixo Amazonas
