EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,100.0
RI Baixo Amazonas,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,5716436964169264.0
Alenquer,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,2833003302165962.0
Almeirim,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,2.616051990741073e+16
Belterra,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,9013049725952300.0
Curuá,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,5686982593521930.0
Faro,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,2.91262053144074e+16
Juruti,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,551851821088294.0
Mojuí dos Campos,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,1.096947102205559e+16
Monte Alegre,3 Baixo Amazonas,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri baixo tocantins.xlsx,Baixo Amazonas,_Participao_PIB_Estadual,3.068340066069527e+16
