Par,326240796288622,321345718915439,33301152930946,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Baixo Amazonas,2970601254060234.0,2.8386231330734784e+16,3088834729422365.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Alenquer,341077623509928.0,312283496107562.0,366395670815181.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Almeirim,329780290246765.0,357495478304236.0,290059809864185.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Belterra,241654716768441.0,227999641921406.0,257544006097563.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Curuá,279349478350519.0,275928654986531.0,281468218697831.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Faro,183216595155727.0,156863295180731.0,218782837398405.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Juruti,424187011178299.0,444605698626042.0,391772707918439.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Mojuí dos Campos,285010202556536.0,231492549053356.0,356326158256875.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Monte Alegre,343139389413118.0,303082779039754.0,375361006644516.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
Óbidos,24683859506652.0,232732404423385.0,262513057343473.0,3 Baixo Amazonas,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas,..\..\Desktop\tabelas-powerBI\3 Baixo Amazonas\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri  baixo amazonas.xlsx,Baixo Amazonas
