EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,8144011.0
RI Xingu,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,1.9495419999999996e+16
Altamira,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,1419088.0
Anapu,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,76239.0
Brasil Novo,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,33776.0
Medicilândia,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,44558.0
Pacajá,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,4395.0
Placas,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,44136.0
Porto de Moz,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,101448.0
Senador José Porfírio,13 Xingu,34,Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) - 2022 (SERIE ENCERRADA) ri xingu.xlsx,Xingu,rea_de_Floresta_km,114633.0
