EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,1524701514576214.0
RI Xingu,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,1.1521464646464644e+16
Altamira,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,9722897423432184.0
Anapu,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,1.4652014652014652e+16
Brasil Novo,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,3.3003300330033004e+16
Medicilândia,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,1.3513513513513514e+16
Pacajá,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,7246376811594203.0
Placas,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,1.2618296529968454e+16
Porto de Moz,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,2.20820189274448e+16
Senador José Porfírio,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,8955223880597016.0
Uruará,13 Xingu,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri xingu.xlsx",Xingu,Taxa_de_Mortalidade_Infantil,1.4184397163120568e+16
