EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,2914860687628959.0
RI Xingu,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,4134711598399121.0
Altamira,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,1.242541061728256e+16
Anapu,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,3.373841714127753e+16
Brasil Novo,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,2.867265769501985e+16
Medicilândia,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,2889300370523188.0
Pacajá,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,7252512062347958.0
Placas,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,2858996608529809.0
Porto de Moz,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,1383240358409393.0
Senador José Porfírio,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,1.952460605130691e+16
Uruará,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,4297969689335654.0
Vitória do Xingu,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,2.046118188802221e+16
Fonte: PRODES - INPE-TERRABRASILIS/Queimadas,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,
Elaboração: FAPESPA,13 Xingu,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri xingu.xlsx",Xingu,Desflorestamento_Acumulado_km,
