Par,1560,1444,2966,2860,2827,2630,138,132,424,410,239,234,746,720,1199,1128,215,197,19075,18607,506,493,172,165,30067,29020,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Xingu,45.0,43.0,39.0,39.0,75.0,73.0,3.0,3.0,15.0,14.0,11.0,11.0,28.0,27.0,35.0,35.0,5.0,5.0,707.0,692.0,18.0,18.0,1.0,1.0,982.0,961.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Altamira,25.0,23.0,19.0,19.0,57.0,56.0,3.0,3.0,8.0,8.0,8.0,8.0,13.0,13.0,18.0,18.0,4.0,4.0,433.0,418.0,5.0,5.0,1.0,1.0,594.0,576.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Anapu,3.0,3.0,1.0,1.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,38.0,38.0,1.0,1.0,0.0,0.0,54.0,54.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Brasil Novo,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,66.0,66.0,1.0,1.0,0.0,0.0,75.0,75.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Medicilândia,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,6.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Pacajá,3.0,3.0,9.0,9.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,28.0,28.0,4.0,4.0,0.0,0.0,57.0,57.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Placas,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,53.0,53.0,1.0,1.0,0.0,0.0,60.0,59.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Porto de Moz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
Senador José Porfírio,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,50.0,50.0,2.0,2.0,0.0,0.0,59.0,59.0,13 Xingu,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri xingu.xlsx",Xingu
