EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,1980,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,775075.0
RI Xingu,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,53404.0
Altamira,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,449.0
Anapu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,424.0
Brasil Novo,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,54.0
Medicilândia,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,
Pacajá,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,408.0
Placas,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,375.0
Porto de Moz,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,49782.0
Senador José Porfírio,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,1266.0
Uruará,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,282.0
Vitória do Xingu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,364.0
Fonte: IBGE/PPM,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,
Elaboração: FAPESPA,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Bubalino,
Pará,1980,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,499639.0
RI Xingu,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,78832.0
Altamira,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,12300.0
Anapu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,10740.0
Brasil Novo,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,8114.0
Medicilândia,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,4235.0
Pacajá,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,16200.0
Placas,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,4669.0
Porto de Moz,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,2214.0
Senador José Porfírio,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,4712.0
Uruará,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,10800.0
Vitória do Xingu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,4848.0
Fonte: IBGE/PPM,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,
Elaboração: FAPESPA,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Equino,
Pará,1980,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,587143.0
RI Xingu,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,62083.0
Altamira,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,14980.0
Anapu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,7660.0
Brasil Novo,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,8250.0
Medicilândia,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,1610.0
Pacajá,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,10280.0
Placas,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,3930.0
Porto de Moz,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,2140.0
Senador José Porfírio,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,2553.0
Uruará,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,7200.0
Vitória do Xingu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,3480.0
Fonte: IBGE/PPM,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,
Elaboração: FAPESPA,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__total,
Pará,1980,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,93157.0
RI Xingu,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,7724.0
Altamira,350,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,1290.0
Anapu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,945.0
Brasil Novo,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,640.0
Medicilândia,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,245.0
Pacajá,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,1230.0
Placas,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,1160.0
Porto de Moz,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,149.0
Senador José Porfírio,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,235.0
Uruará,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,1280.0
Vitória do Xingu,-,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,550.0
Fonte: IBGE/PPM,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,
Elaboração: FAPESPA,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Suno__matrizes_de_sunos,
Pará,1980,13 Xingu,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri xingu.xlsx,Xingu,Caprino,61762.0
