Par,11594095548461563,2695653,4465,153055,211031,3064204,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Araguaia,8225102533701401.0,146416.0,354.0,9653.0,24660.0,181083.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Baixo Amazonas,96034881653342.0,241632.0,386.0,13936.0,20271.0,276225.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Carajás,140285051368578.0,275473.0,557.0,13050.0,21244.0,310324.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Guajará,4.084971122137701e+16,881928.0,875.0,53041.0,5182.0,941026.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Guamá,87781944652641.0,239071.0,460.0,14037.0,20456.0,274024.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Lago de Tucuruí,3.223947415411e+16,98806.0,224.0,5011.0,13831.0,117872.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Marajó,28255170777162.0,110970.0,65.0,5157.0,5734.0,121926.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Rio Caeté,5543563029950801.0,153758.0,221.0,8088.0,17157.0,179224.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Rio Capim,65936244991251.0,178056.0,398.0,10062.0,25425.0,213941.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
Tapajós,41970326725141.0,72012.0,308.0,5304.0,10527.0,88151.0,1 Pará,49,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,20,Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará,..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 49_-_Consumo_de_Energia_Elétrica_Total_e_Consumidores_de_Energia_Elétrica_por_Tipo_-_2024_Pará.xlsx,RIS
