EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Marabá,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,5480.0
Palestina do Pará,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,990.0
Parauapebas,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,850.0
Piçarra,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,802.0
São Domingos do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,1100.0
São Geraldo do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,1950.0
São João do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,600.0
Fonte: IBGE/PPM,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,
Elaboração: FAPESPA,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Suno__matrizes_de_sunos,
Pará,1980,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,61762.0
RI Carajás,0,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,7081.0
Bom Jesus do Tocantins,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,140.0
Brejo Grande do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,175.0
Canaã dos Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,10.0
Curionópolis,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,787.0
Eldorado do Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,1260.0
Marabá,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,2730.0
Palestina do Pará,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,21.0
Parauapebas,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,300.0
Piçarra,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,749.0
São Domingos do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,128.0
São Geraldo do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,701.0
São João do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,80.0
Fonte: IBGE/PPM,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,
Elaboração: FAPESPA,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Caprino,
Pará,1980,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,284632.0
RI Carajás,0,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,54879.0
Bom Jesus do Tocantins,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,3668.0
Brejo Grande do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,2318.0
Canaã dos Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,430.0
Curionópolis,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,1580.0
Eldorado do Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,6147.0
Marabá,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,13800.0
Palestina do Pará,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,1740.0
Parauapebas,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,2937.0
Piçarra,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,5462.0
São Domingos do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,3516.0
São Geraldo do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,10002.0
São João do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,3279.0
Fonte: IBGE/PPM,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,
Elaboração: FAPESPA,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Ovino,
Pará,1980,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,26827658.0
RI Carajás,0,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,1122800.0
Bom Jesus do Tocantins,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,8700.0
Brejo Grande do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,22000.0
Canaã dos Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,36000.0
Curionópolis,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,25500.0
Eldorado do Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,119000.0
Marabá,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,560000.0
Palestina do Pará,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,13500.0
Parauapebas,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,57800.0
Piçarra,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,61300.0
São Domingos do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,90000.0
São Geraldo do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,67000.0
São João do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,62000.0
Fonte: IBGE/PPM,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,
Elaboração: FAPESPA,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__Total,
Pará,1980,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,2955828.0
RI Carajás,0,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,111169.0
Bom Jesus do Tocantins,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,5990.0
Brejo Grande do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,3410.0
Canaã dos Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,4100.0
Curionópolis,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,3100.0
Eldorado do Carajás,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,18360.0
Marabá,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,40655.0
Palestina do Pará,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,1950.0
Parauapebas,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,6450.0
Piçarra,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,6274.0
São Domingos do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,9540.0
São Geraldo do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,6750.0
São João do Araguaia,-,4 Carajás,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri carajas.xlsx,Carajás,Galinceos__galinhas,4590.0
