Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Carajás,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,62640.0
Bom Jesus do Tocantins,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,1655.0
Brejo Grande do Araguaia,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,207.0
Canaã dos Carajás,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,3346.0
Curionópolis,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,2735.0
Eldorado do Carajás,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,2287.0
Marabá,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,26677.0
Palestina do Pará,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,144.0
Parauapebas,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,17159.0
Piçarra,4 Carajás,29,Benefícios Emitidos pela Previdência Social - 2024 ri carajas,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri carajas.xlsx,Carajás,820361,750.0
