EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,161.0
RI Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,1.6808333333333334e+16
Bom Jesus do Tocantins,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,187.0
Brejo Grande do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,196.0
Canaã dos Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,153.0
Curionópolis,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,192.0
Eldorado do Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,178.0
Marabá,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,148.0
Palestina do Pará,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,198.0
Parauapebas,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,124.0
Piçarra,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,187.0
São Domingos do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,15.0
São Geraldo do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,159.0
São João do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,145.0
Fonte: MEC - INEP,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,
Elaboração: FAPESPA,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Creche,
Pará,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,178.0
RI Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,1863333333333333.0
Bom Jesus do Tocantins,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,117.0
Brejo Grande do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,192.0
Canaã dos Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,224.0
Curionópolis,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,193.0
Eldorado do Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,234.0
Marabá,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,183.0
Palestina do Pará,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,236.0
Parauapebas,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,16.0
Piçarra,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,131.0
São Domingos do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,197.0
São Geraldo do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,187.0
São João do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,182.0
Fonte: MEC - INEP,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,
Elaboração: FAPESPA,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,PrEscola,
Pará,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,214.0
RI Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,2.0641666666666664e+16
Bom Jesus do Tocantins,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,111.0
Brejo Grande do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,179.0
Canaã dos Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,288.0
Curionópolis,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,221.0
Eldorado do Carajás,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,24.0
Marabá,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,231.0
Palestina do Pará,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,21.0
Parauapebas,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,239.0
Piçarra,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,162.0
São Domingos do Araguaia,4 Carajás,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,198.0
