EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,215.0
RI Carajás,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,1.9308333333333336e+16
Bom Jesus do Tocantins,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,265.0
Brejo Grande do Araguaia,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,222.0
Canaã dos Carajás,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,13.0
Curionópolis,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,103.0
Eldorado do Carajás,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,179.0
Marabá,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,137.0
Palestina do Pará,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,27.0
Parauapebas,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,113.0
Piçarra,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,175.0
São Domingos do Araguaia,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,25.0
São Geraldo do Araguaia,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,198.0
São João do Araguaia,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,275.0
Fonte: MEC - INEP,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,
Elaboração: FAPESPA,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Fundamental,
Pará,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,311.0
RI Carajás,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,3296666666666667.0
Bom Jesus do Tocantins,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,421.0
Brejo Grande do Araguaia,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,417.0
Canaã dos Carajás,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,257.0
Curionópolis,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,277.0
Eldorado do Carajás,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,315.0
Marabá,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,243.0
Palestina do Pará,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,485.0
Parauapebas,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,207.0
Piçarra,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,339.0
São Domingos do Araguaia,4 Carajás,10,Distorção idade-série total por nível de Ensino - 2024 ri carajas,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri carajas.xlsx,Carajás,Ensino_Mdio,334.0
