EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,626870.0
RI Carajás,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,68545.0
Bom Jesus do Tocantins,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,1280.0
Brejo Grande do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,494.0
Canaã dos Carajás,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,8755.0
Curionópolis,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,1721.0
Eldorado do Carajás,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,2287.0
Marabá,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,21574.0
Palestina do Pará,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,504.0
Parauapebas,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,26262.0
Piçarra,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,1079.0
São Domingos do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,1546.0
São Geraldo do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,1963.0
São João do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,1080.0
"Fonte: DATASUS - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2025",4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,
Elaboração: FAPESPA,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,0_a_4_anos,
Pará,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,674284.0
RI Carajás,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,70709.0
Bom Jesus do Tocantins,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,1381.0
Brejo Grande do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,547.0
Canaã dos Carajás,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,8049.0
Curionópolis,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,1813.0
Eldorado do Carajás,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,2512.0
Marabá,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,23340.0
Palestina do Pará,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,564.0
Parauapebas,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,26318.0
Piçarra,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,1149.0
São Domingos do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,1707.0
São Geraldo do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,2123.0
São João do Araguaia,4 Carajás,3,População_por_Faixa_Etária_-_2025_ri_carajás,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_carajás.xlsx,Carajás,5_a_9_anos,1206.0
