Par,23001070720,2051340906,20949729814,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Carajás,16123551926,397014585,15726537341.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Bom Jesus do Tocantins,,,0.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Brejo Grande do Araguaia,,,0.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Canaã dos Carajás,6702550801,98661750,6603889051.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Curionópolis,478526374,313923,478212451.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Eldorado do Carajás,,,0.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Marabá,2586216349,149727017,2436489332.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Palestina do Pará,,,0.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Parauapebas,6245678423,148286346,6097392077.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
Piçarra,117903,0,117903.0,4 Carajás,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri carajas.xlsx",Carajás
