EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,2914860687628959.0
RI Carajás,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,2831929389043142.0
Bom Jesus do Tocantins,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,1816218969988651.0
Brejo Grande do Araguaia,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,1.0768400189424738e+16
Canaã dos Carajás,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,1753941517869462.0
Curionópolis,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,2075616257366648.0
Eldorado do Carajás,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,2772050793962433.0
Marabá,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,896552494704101.0
Palestina do Pará,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,8206054073065243.0
Parauapebas,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,1.3502165106802622e+16
Piçarra,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,2.9136688536678856e+16
São Domingos do Araguaia,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,1.3084208445541158e+16
São Geraldo do Araguaia,4 Carajás,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024  ri carajas.xlsx",Carajás,Desflorestamento_Acumulado_km,2501151237071459.0
